Date;Open;High;Low;Close
10/04/24;69140,24064;71093,43316;67503,56561;70587,87944
11/04/24;70575,73216;71256,23813;69571,81497;7006,060706
12/04/24;70061,3796;71222,74298;65254,83434;67195,86418
13/04/24;6718,837643;67931,42936;609,1910616;63821,47388
14/04/24;63836,23184;65824,42708;62205,85172;6573,872389
15/04/24;65739,64454;66878,6469;62332,07152;63426,21002
16/04/24;6341,929849;64355,66926;61716,40233;63811,86394
17/04/24;63831,84722;64486,36471;597,6858779;61276,69326
18/04/24;6127,531541;64125,68642;60833,47922;63512,75349
19/04/24;63510,75032;65481,59705;59651,39026;6384,35685
20/04/24;63851,10004;65442,45895;63172,40391;64994,44007
21/04/24;64992,81661;65723,23983;64277,72143;6492,664321
22/04/24;64935,63317;67233,95704;64548,17858;6683,767609
23/04/24;66839,89451;67199,24195;65864,86766;66407,2718
24/04/24;66408,72207;67075,36965;63589,87193;64276,89742
25/04/24;64275,02102;65275,20752;62783,63327;64481,70664
26/04/24;64485,36993;64789,65751;63322,39964;63755,32133
27/04/24;63750,99015;63898,36159;62424,72068;6341,91412
28/04/24;63423,51393;6432,148281;62793,59877;63113,23168
29/04/24;63106,3642;64174,87772;61795,4572;63841,12016
30/04/24;6383,941987;6470,333236;59120,06805;60636,85678
01/05/24;60609,49795;60780,49968;56555,29405;58254,00985
02/05/24;58253,7047;59602,29803;56937,20417;5912,343225
03/05/24;59122,30085;63320,50339;58848,31206;62889,83674
04/05/24;62891,03055;64494,95843;62599,35315;63891,47292
05/05/24;63892,45499;64610,89021;62955,30648;64031,13281
06/05/24;64038,31356;65,49490172;62746,23845;63161,95026
07/05/24;63162,7634;64390,45674;62285,97918;62334,81835
08/05/24;62332,64251;62986,08424;60877,12752;61187,9414
09/05/24;61191,20053;63404,9153;60648,07542;63049,95926
10/05/24;63055,191;6344,674251;60208,78155;60792,77679
11/05/24;60793,35701;6145,115373;60492,62537;60793,7096
12/05/24;60793,50203;61818,15488;60632,60244;61448,39467
13/05/24;61451,21851;63422,66038;60769,84067;62901,44746
14/05/24;62900,77401;63092,12516;61123,76653;61552,79014
15/05/24;61553,98985;66454,44997;61330,40878;66267,49147
16/05/24;66256,11182;66712,42938;64613,05605;65231,58031
17/05/24;6523,129868;6745,94595;65119,31498;67051,87491
18/05/24;67066,21104;67387,33037;66663,49652;66940,80441
19/05/24;66937,93007;67694,29878;65937,17781;66278,37008
20/05/24;66278,74467;71483,56622;66086,17412;71448,19519
21/05/24;71443,06344;7194,646269;69191,12353;70136,53144
22/05/24;70135,31863;70623,69427;6897,769141;69122,33901
23/05/24;69121,30294;70041,27138;66356,95363;67929,56304
24/05/24;67928,13029;6922,029394;6662,266868;68526,09777
25/05/24;68526,92222;69579,32133;68515,81883;69265,94274
26/05/24;69264,28525;69506,22854;68183,89281;6851,808997
27/05/24;68512,18027;70597,87951;68232,50113;69394,55337
28/05/24;69392,19677;69514,63935;67227,1544;68296,22199
29/05/24;68296,34813;68852,4633;67101,49433;67578,09292
30/05/24;67576,0879;69500,5427;67118,07742;68364,98955
31/05/24;68362,51594;68999,56524;66633,41834;67489,61178
01/06/24;67475,43118;67839,7684;67386,19761;67706,93731
02/06/24;6771,027089;68409,16583;67315,52631;67751,60258
03/06/24;67753,89541;70230,82085;66252,02692;68804,78009
04/06/24;68804,56722;71047,40601;68564,64322;70567,7689
05/06/24;70568,35029;71735,41098;70390,71269;71082,8227
06/06/24;7108,284043;71625,73725;70119,12303;70757,16585
07/06/24;70759,18448;71907,84898;68507,26094;69342,58674
08/06/24;69324,17655;6953,331697;69210,74156;69305,77432
09/06/24;69297,49482;69817,5223;69160,84174;69647,993
10/06/24;69644,31274;7014,606833;69232,42545;69512,28028
11/06/24;69508,07973;69549,41673;66123,59916;67332,03046
12/06/24;67321,3741;69977,89055;66902,45507;68241,18408
13/06/24;68243,10444;68365,7836;66304,5656;66756,39709
14/06/24;66747,56951;67294,65105;65056,89301;66011,09373
15/06/24;66006,74025;66402,18735;65871,77605;66191,00047
16/06/24;66189,35779;66894,84124;66018,24917;66639,04654
17/06/24;66636,5155;67188,31747;6509,496413;66490,29418
18/06/24;66490,97701;66556,69942;64066,95567;65140,74459
19/06/24;65146,65912;6569,535418;64693,3023;64960,2953
20/06/24;64960,2953;66438,96388;64547,84932;64828,65581
21/06/24;64837,98759;65007,54637;62785,52932;64096,19819
22/06/24;64113,8649;64760,36035;63960,03191;64252,57875
23/06/24;64248,96317;64491,70322;63180,79821;63180,79821
24/06/24;63173,35271;63292,52716;58601,70007;60277,41466
25/06/24;60266,28307;62258,26133;60239,74835;61804,64117
26/06/24;61789,67545;62434,13651;60695,18683;60811,27845
27/06/24;60811,22702;6229,3862;60585,33081;6160,480176
28/06/24;61612,80579;62126,09657;59985,40426;60320,13553
29/06/24;60319,8732;6109,762182;60300,9651;60887,38083
30/06/24;60888,44556;62892,8272;60632,95044;6267,829208
01/07/24;62673,60634;6377,722754;62495,5101;62851,98007
02/07/24;62844,41155;63203,35945;61752,74664;62029,01681
03/07/24;62034,33014;62187,70484;59419,38839;60173,92358
04/07/24;6014,713764;60399,67477;56777,80495;56977,70146
05/07/24;57022,80922;57497,15143;53717,37543;56662,37327
06/07/24;5665,907523;58472,54874;56038,96164;58303,53858
07/07/24;58239,43047;58371,12039;55793,32594;55849,11064
08/07/24;55849,57377;58131,3373;54321,01906;56705,09843
09/07/24;56704,59694;58239,197;56316,87515;58009,22632
10/07/24;58033,88449;59359,43239;57178,41252;57742,49462
11/07/24;57729,8908;59299,43429;57120,37751;5734,491479
12/07/24;57341,19493;58532,55306;56590,17449;57899,46552
13/07/24;57908,73854;5978,707822;57796,44245;59231,95324
14/07/24;59225,2504;61329,52914;59225,2504;60787,79237
15/07/24;60815,4579;64870,15282;60704,9292;64870,15282
16/07/24;64784,41884;65354,3382;62487,96711;65097,14683
17/07/24;65091,83071;66066,73303;63896,08719;64118,79267
18/07/24;64104,73768;65104,66142;63246,16444;63974,06668
19/07/24;63972,3255;67442,63812;63329,34203;66710,15431
20/07/24;66709,92562;67610,73437;66299,61837;67163,64492
21/07/24;67164,91192;68372,90517;6584,22988;6815,452291
22/07/24;68152,97613;68480,06279;66611,29987;67585,24997
23/07/24;67584,80435;67779,01755;65484,46208;65927,67236
24/07/24;65927,85808;67113,98431;65146,99498;65372,13323
25/07/24;65375,87348;66112,42004;63473,47328;65777,22394
26/07/24;65771,81042;68207,60003;65743,76943;679,120631
27/07/24;67911,81426;69398,51131;66705,21958;67813,33942
28/07/24;6780,865559;68301,85411;67085,82819;68255,86577
29/07/24;68259,05493;69987,54221;66532,59311;66819,91619
30/07/24;66819,05266;66987,67231;65323,19198;66201,01623
31/07/24;66201,27108;66810,21269;64532,0463;64619,24965
01/08/24;64625,84044;6559,324477;62248,93999;65357,50156
02/08/24;65353,49847;65523,22357;61184,8932;61415,06457
03/08/24;61414,80849;62148,37176;59836,52737;60680,0947
04/08/24;60676,09418;61062,98955;57210,80333;58116,97696
05/08/24;58110,29846;58268,82741;49121,23738;53991,4578
06/08/24;53991,34759;57059,91862;53973,27228;56034,31659
07/08/24;56040,63212;57726,88105;54620,50952;55027,46069
08/08/24;55030,02903;62673,76398;54766,72842;61710,13756
09/08/24;61728,20898;61751,86444;59587,85979;60880,1122
10/08/24;60881,22948;61464,51165;60287,56653;60945,81314
11/08/24;60944,89256;61778,66037;58348,82334;5871,948317
12/08/24;58719,39522;60680,33081;57688,89773;59354,51372
13/08/24;59356,20778;61572,39697;58506,25337;60609,56698
14/08/24;60611,05005;6168,775659;58472,87413;58737,27063
15/08/24;58733,26299;59838,64867;56161,59287;57560,09763
16/08/24;57560,2733;59847,35835;57110,01932;58894,10416
17/08/24;5889,353084;59694,66893;58814,83133;59478,97105
18/08/24;59468,13149;60262,717;58445,40172;58483,96498
19/08/24;58480,71273;59612,66125;57864,70951;59493,45248
20/08/24;59493,45197;61396,3281;58610,88337;59012,79115
21/08/24;59014,98763;61834,35078;58823,44361;6117,519201
22/08/24;6116,831576;61408,10757;59815,25498;60381,91246
23/08/24;60380,95286;64947,06176;60372,04996;64094,35721
24/08/24;64103,86959;64513,7905;63619,91721;64178,99065
25/08/24;64176,36707;64996,4201;63833,5189;64333,54418
26/08/24;64342,22544;64489,70638;62849,55982;62880,65865
27/08/24;62879,7084;63207,59759;5811,675133;59504,13268
28/08/24;59507,92464;60236,44801;57890,67691;59027,62659
29/08/24;59027,46834;61184,08062;58786,22699;59388,18085
30/08/24;59388,60188;59896,88756;57768,53006;59119,47478
31/08/24;59117,47951;59432,59195;58768,78396;58969,89837
01/09/24;58969,79945;59062,07081;57217,82386;57325,48769
02/09/24;5732,696729;59403,06979;57136,02642;59112,47951
03/09/24;59106,19129;5981,505695;57425,16731;57431,02299
04/09/24;57430,34857;58511,56932;5567,316283;57971,54082
05/09/24;57971,70332;58300,58102;55712,45409;56160,48726
06/09/24;5616,018946;5697,610891;52598,69966;53948,75224
07/09/24;53949,08715;54838,14567;53740,06854;54139,68945
08/09/24;54147,93257;55300,85969;53653,75922;54841,56635
09/09/24;54851,88735;58041,12486;54598,43373;57019,53476
10/09/24;57020,09841;58029,97744;56419,41285;57648,71241
11/09/24;57650,28907;57991,32051;55567,34129;57343,17054
12/09/24;57343,17259;58534,35838;57330,10075;5812,701084
13/09/24;58130,32248;60648,02427;5765,011167;60571,29916
14/09/24;60569,11623;60656,72113;59517,88193;60005,11916
15/09/24;60000,72832;60381,91667;58696,30942;59182,83533
16/09/24;591,8522686;59205,51036;57501,33917;58192,50687
17/09/24;58192,50934;61316,09138;57628,07177;60308,53759
18/09/24;60309,00188;61664,06733;59218,25244;61649,67873
19/09/24;61651,15534;63872,44072;61609,86702;6294,045677
20/09/24;62941,4276;6411,953036;62364,60653;6319,297508
21/09/24;63184,34127;63543,36012;62783,10538;6339,483874
22/09/24;63396,80355;63993,4231;6244,072627;63648,70989
23/09/24;63643,10208;64733,55767;62628,07866;6332,980239
24/09/24;63326,84125;64695,21547;62737,4179;64301,96727
25/09/24;64302,59122;64804,50314;62945,37655;63143,14597
26/09/24;63138,54848;65790,79545;62669,26845;65181,0207
27/09/24;65180,66514;66480,69471;64852,99109;65790,66165
28/09/24;65792,18195;66255,53187;6545,80345;65887,64878
29/09/24;65888,89527;66069,34581;65450,01437;65635,30815
30/09/24;65634,66013;6563,505288;6287,361587;63329,49813
01/10/24;6333,560358;64110,982;6018,92787;6083,70097
02/10/24;60836,32463;62357,68673;59996,94734;60632,78627
03/10/24;60632,48624;61469,03715;59878,80343;60759,40133
04/10/24;60754,62513;62465,99076;60459,93982;62067,47745
05/10/24;62067,6105;62371,02368;61689,58116;62089,94846
06/10/24;62084,9865;62959,56854;61833,15004;62818,95448
07/10/24;62819,10933;64443,70641;62152,55171;62236,65937
08/10/24;62221,64515;63174,3062;61843,56366;62131,96785
09/10/24;62131,7261;62508,83574;60314,61439;60582,10097
10/10/24;60581,92969;61236,72317;58895,20781;60274,49806
11/10/24;60275,46083;63400,86988;6004,612583;62445,08861
12/10/24;62444,61741;63448,78324;62443,27135;63193,02307
13/10/24;63192,94358;63272,65296;62035,63669;62851,37492
14/10/24;62848,39949;66482,49439;62442,154;66046,12807
15/10/24;66050,36873;67881,67959;64809,19695;67041,10717
16/10/24;67042,46182;68375,29295;66758,72551;67612,72078
17/10/24;67617,07957;67912,20764;6664,739121;67399,83349
18/10/24;67419,10873;68969,74692;6717,78182;68418,78905
19/10/24;68418,97666;68668,00581;68024,63823;68362,73311
20/10/24;68364,17846;69359,00706;68105,72051;69001,70662
21/10/24;69002,00015;69462,73678;66829,85347;67367,85256
22/10/24;67360,70273;67801,577;66581,36798;67361,40266
23/10/24;67362,37442;6740,274462;65188,03529;66432,19825
24/10/24;66653,70416;68798,96199;66454,09956;6816,105334
25/10/24;68165,29737;68722,15949;65521,79345;66642,41073
26/10/24;66628,737;67317,91816;66360,5955;67014,69773
27/10/24;67023,47942;68221,31474;6684,72231;6792,92988
28/10/24;67922,67427;70212,26904;67535,13101;69907,75467
29/10/24;69910,04537;73577,20966;69729,91783;72720,49357
30/10/24;7271,536649;72905,29852;71411,73503;72339,54218
31/10/24;72335,04408;72662,3098;69590,50287;70215,18563
01/11/24;70216,89697;71559,01657;68779,70034;69482,46985
02/11/24;69486,0239;69867,35185;69033,72226;6928,927667
03/11/24;69296,38206;69361,658;67482,52544;68741,11549
04/11/24;68742,13467;69433,17642;6680,365;67811,50914
05/11/24;67811,17433;70522,78682;67458,86968;69359,56617
06/11/24;69358,50199;76460,15337;69322,0319;75639,07795
07/11/24;75637,08497;76943,11802;74480,41931;75904,85846
08/11/24;7590,283257;77252,74766;7564,87412;76545,47664
09/11/24;76556,19113;76932,76399;7577,378852;76778,86775
10/11/24;76775,5438;81474,42389;7656,542993;8047,41856
11/11/24;80471,41319;89604,49784;80283,24762;8870,148808
12/11/24;88705,56449;8995,688236;85155,11151;87955,80982
13/11/24;87929,96677;93434,35534;86256,93197;90584,16667
14/11/24;90574,88206;9176,522137;86682,81582;87250,43127
15/11/24;87284,1831;9186,874444;87124,90086;91066,00696
16/11/24;91064,36623;91763,94788;90094,22537;90558,47524
17/11/24;90558,46311;914,330405;88741,66583;89845,85121
18/11/24;89843,71548;92596,78892;89393,59057;90542,644
19/11/24;90536,81153;94002,87011;90426,98538;92343,79205
20/11/24;92341,89416;94902,02358;91619,4964;94339,49503
21/11/24;94334,64328;9901,421491;94132,60097;98504,72759
22/11/24;98496,42949;99655,50108;97222,66704;9899,766208
23/11/24;99006,74227;99014,67786;9723,289312;9777,727976
24/11/24;97778,09736;98647,17758;95788,077;98013,82091
25/11/24;98033,4427;98935,03181;92642,91486;93102,29521
26/11/24;93087,27999;94991,74997;90770,81504;91985,31683
27/11/24;91978,13858;97361,18194;91778,66121;95962,52842
28/11/24;95954,94488;96650,20377;94677,3543;95652,46516
29/11/24;95653,95259;98693,16817;95407,88637;97461,52371
30/11/24;97468,81245;97499,3424;96144,21983;96449,05581
01/12/24;96461,3368;97888,12727;95770,18447;97279,79292
02/12/24;97276,01012;98152,59825;94482,86334;95865,30163
03/12/24;95854,59743;96297,20006;93629,55989;9600,216214
04/12/24;95988,52871;99207,32507;94660,52325;98768,52756
05/12/24;98741,53938;103900,4721;9199,87817;96593,57227
06/12/24;97074,22483;102039,8818;96514,87608;99920,71473
07/12/24;99916,71446;100563,3798;99030,88649;99923,33662
08/12/24;99921,9168;101399,9887;98771,51417;101236,0131
09/12/24;101237,0615;101272,5042;94355,91104;97432,72126
10/12/24;97441,23447;98270,15277;943,2125879;96675,43354
11/12/24;96656,06162;101913,3625;95747,22887;101173,0326
12/12/24;101167,807;102524,9103;99339,94993;100042,9979
13/12/24;100046,6505;101888,8084;99233,27805;101459,2544
14/12/24;101451,44;102618,8846;100634,0575;101372,9661
15/12/24;101373,533;105047,5419;101227,0278;104298,6958
16/12/24;104293,5765;107780,5796;103322,9828;106029,7206
17/12/24;106030,6906;108268,4471;105291,7379;106140,5982
18/12/24;106147,2953;106470,6064;100041,5427;100041,5427
19/12/24;100070,6874;102748,1508;95587,6815;9749,094998
20/12/24;97484,69731;98098,91131;92175,18045;97755,93016
21/12/24;97756,1922;99507,09859;96426,52074;97224,72634
22/12/24;97218,31827;97360,2647;94202,18625;95104,93437
23/12/24;95099,39195;96416,21393;92403,13138;94686,23944
24/12/24;94684,34755;99404,06132;93448,01394;98676,0974
25/12/24;98675,91086;99478,74902;9759,347017;99299,19275
26/12/24;99297,69701;998,8457217;95137,8853;95795,5166
27/12/24;95704,97459;97294,84642;93310,7438;94164,86035
28/12/24;94160,18622;95525,89852;94014,2865;95163,93193
29/12/24;95174,05512;95174,8784;92881,79187;93530,22844
30/12/24;93527,1975;94903,3239;91317,13546;92643,2146
31/12/24;9264,325122;96090,60379;91914,02778;93429,20281
01/01/25;93425,10214;94929,86481;92788,12788;94419,75751
02/01/25;94416,28655;97739,81684;94201,57042;96886,87827
03/01/25;96881,72902;98956,91704;96034,61406;98107,42876
04/01/25;98106,99355;98734,42818;97562,97597;98236,22909
05/01/25;98233,90578;98813,30855;97291,76461;98314,95944
06/01/25;98314,95696;102482,8739;97926,14852;102078,0856
07/01/25;102248,8525;102712,4857;96132,8747;96922,70528
08/01/25;96924,16497;97258,32175;92525,84456;95043,52346
09/01/25;95043,48764;95349,72146;91220,84226;92484,03697
10/01/25;92494,49151;95770,6116;9225,009274;94701,45646
11/01/25;94700,83805;94977,68766;9384,004352;94566,59368
12/01/25;94565,72583;95367,5363;93712,51167;94488,44106
13/01/25;94488,89217;95837,00023;89260,10019;94516,52563
14/01/25;94519,00714;97352,66475;9432,21545;96534,04421
15/01/25;96534,04597;100697,2344;96501,64439;10050,44934
16/01/25;100505,2987;100781,5891;97364,44308;99756,9091
17/01/25;100025,7651;10588,42304;99948,90506;104462,0426
18/01/25;104124,9546;104913,2062;102226,6203;104408,0673
19/01/25;10441,12868;106299,7985;99570,53118;101089,6065
20/01/25;10108,37535;109114,8848;99471,35894;102016,6623
21/01/25;102052,5753;107180,9249;100103,9558;106146,263
22/01/25;106136,3833;106294,3401;103360,2693;103653,0692
23/01/25;10365,76746;106820,3288;101257,8032;103960,1716
24/01/25;103965,6697;107098,5452;102772,1242;104819,4845
25/01/25;104824,0337;105243,7906;104120,3768;104714,6454
26/01/25;104713,2132;105438,6445;10250,77117;102682,497
27/01/25;102680,3036;10321,41105;97795,9361;102087,6913
28/01/25;10209,54176;103730,8211;100238,1881;101332,4762
29/01/25;101317,5273;104750,8072;101283,8227;103703,2112
30/01/25;103709,3388;106418,7667;103321,6451;104735,3028
31/01/25;104737,5622;106026,3503;101543,8829;102405,0271
01/02/25;102402,7981;102755,726;100297,7092;100655,9057
02/02/25;100661,5364;101430,6658;96216,07781;97688,9793
03/02/25;97681,10326;102514,1747;91242,8926;101405,4231
04/02/25;10139,8717;101745,6133;96208,10655;97871,81783
05/02/25;97878,00975;99113,20783;96174,82556;96615,44454
06/02/25;96610,64023;99168,60601;95707,34992;96593,30033
07/02/25;96581,31729;10015,41433;95653,88665;9652,908249
08/02/25;96533,26084;96877,80734;95702,49237;96482,44987
09/02/25;9648,131526;97325,28204;94745,26123;96500,09479
10/02/25;96499,46209;98333,22007;95320,84203;97437,55726
11/02/25;97438,13121;98492,90128;94875,03885;95747,43113
12/02/25;95745,69446;98151,02693;94101,20333;97885,86306
13/02/25;97888,74649;98111,08742;95269,7079;96623,86901
14/02/25;96623,37087;9881,946896;96342,80603;97508,9699
15/02/25;97508,38277;97975,03725;9724,019712;97580,34938
16/02/25;97580,49058;97725,5973;96060,97975;96175,03204
17/02/25;96179,00457;97032,23825;95243,54319;95773,38419
18/02/25;95773,81624;9669,53784;93388,8322;95539,5436
19/02/25;95532,53215;96855,59722;95011,96908;96635,61321
20/02/25;96632,67919;98767,19374;96442,67072;9833,393783
21/02/25;98340,67004;99497,96677;94852,95862;96125,54405
22/02/25;96134,20191;96950,15938;95765,34039;96577,76155
23/02/25;96577,80308;96671,87429;95270,45281;96273,91975
24/02/25;96277,96379;96503,45443;91371,74071;91418,17367
25/02/25;91437,11401;92511,07974;86008,23491;88736,17344
26/02/25;8863,889346;89286,25192;82131,90136;8434,701972
27/02/25;84076,86191;87000,78102;83144,95905;84704,22458
28/02/25;84705,62848;85036,32223;78248,9161;84373,01033
01/03/25;84373,86437;86522,30235;83794,23249;86031,9124
02/03/25;86036,25755;9504,34352;8504,021116;94248,35053
03/03/25;94248,4215;94429,74782;85081,30493;86065,66833
04/03/25;86064,06666;88911,27408;81529,23983;87222,19221
05/03/25;8722,295487;90998,23954;86379,77304;90623,56184
06/03/25;90622,36116;92804,93983;87852,13848;8996,172724
07/03/25;89963,283;91191,04963;84717,67967;86742,67562
08/03/25;86742,65299;86847,26759;85247,48419;86154,59321
09/03/25;86154,30589;86471,13016;80052,48698;80601,04131
10/03/25;80597,14978;83955,92625;77420,59219;78532,00181
11/03/25;78523,87154;83577,75596;76624,25249;82862,20818
12/03/25;82857,37837;84358,57746;80635,24923;83722,36195
13/03/25;83724,9196;84301,69191;7993,185324;81066,70137
14/03/25;8106,699338;85263,28986;80797,56259;83969,09972
15/03/25;83968,40595;84672,67216;83639,59486;84343,10846
16/03/25;84333,32162;85051,59849;82017,90471;82579,69089
17/03/25;82576,33428;84725,32598;82492,15254;84075,6887
18/03/25;84075,71567;84075,71567;81179,99016;82718,50232
19/03/25;82718,80426;87021,18581;82569,72689;86854,22596
20/03/25;86872,9533;87443,26777;83647,19397;84167,1934
21/03/25;84164,54252;847,8227165;83171,06972;8404,324518
22/03/25;84046,25829;84513,87242;836,7478082;83832,48755
23/03/25;83831,90051;86094,78008;83794,91066;86054,37186
24/03/25;86070,92811;88758,72964;85541,1981;87498,91241
25/03/25;87512,81944;88542,39467;86346,0789;87471,70305
26/03/25;87460,23667;8829,21569;8586,145539;86900,88554
27/03/25;86896,25488;8778,67234;85837,9337;87177,10211
28/03/25;87185,23468;87489,86121;83557,64246;84353,15101
29/03/25;84352,07273;84567,33215;81634,14131;82597,58434
30/03/25;82596,98323;83505,00293;81573,24707;82334,5227
31/03/25;82336,05935;83870,12135;81293,88856;82548,91096
01/04/25;82551,91873;85487,36612;82429,36199;85169,16959
02/04/25;85180,61304;88466,95696;82343,53911;82485,70837
03/04/25;82487,47642;83909,29837;81282,09786;83102,82821
04/04/25;83100,24744;84696,14626;81670,74877;83843,80487
05/04/25;83844,69966;84207,01936;82377,73586;83504,80017
06/04/25;83504,50712;83704,71779;77097,7409;78214,48082
07/04/25;78221,33313;81119,06442;74436,6791;7923,533313
08/04/25;79218,47386;80823,88812;7619,802228;76271,95017
09/04/25;76273,5617;83541,00025;74589,67271;82573,95113
10/04/25;82565,97445;82700,93206;78456,13375;79626,14144
11/04/25;79625,04814;84247,47365;78936,32057;83404,83981
12/04/25;8340,451699;85856,18787;82769,37789;85287,11328
13/04/25;85279,47053;86015,18585;83027,00426;83684,97903
14/04/25;83694,52327;85784,99773;83690,63695;84542,39128
15/04/25;8453,969278;86429,34848;8359,881842;83668,98933
16/04/25;83674,51108;85428,28241;8310,061793;8403,386542
17/04/25;8403,067293;8544,906766;83749,75302;84895,75144
18/04/25;84900,19136;85095,04944;84298,8832;84450,80708
19/04/25;84450,87033;85597,70374;84353,45782;85063,41306
20/04/25;8506,606887;85306,38126;83976,84585;85174,30163
21/04/25;85171,54275;88460,09617;85143,83771;87518,90503
22/04/25;87521,87117;93817,38379;8708,452941;93441,89335
23/04/25;93427,58581;94535,73207;91962,95818;93699,11318
24/04/25;93692,39595;940,1619443;91696,71411;93943,79342
25/04/25;9395,424982;95768,39247;92898,59309;94720,49802
26/04/25;94714,64637;95251,35944;93927,25063;9464,692811
27/04/25;94660,90921;95301,20638;93665,39736;9375,484674
28/04/25;93755,30361;9559,849224;9286,080822;94978,7525
29/04/25;94981,86138;95485,41282;93796,63422;94284,79163
30/04/25;94286,46866;9524,931941;9297,963963;9420,73113
01/05/25;94212,86288;97437,96388;94153,63388;96492,33905
02/05/25;96494,96919;97905,90081;96375,94611;96910,06858
03/05/25;96904,63474;96943,88182;95821,29092;95891,79803
04/05/25;95877,18418;96318,91982;94173,43224;94315,97489
05/05/25;94319,56287;95193,1862;93566,26384;94748,05148
06/05/25;94748,38629;96889,17623;93399,85891;96802,47756
07/05/25;96800,1945;97625,80534;95829,33207;97032,31897
08/05/25;97034,24689;103969,5365;96913,8724;103241,4608
09/05/25;103239,1252;104297,4909;102343,0903;102970,8497
10/05/25;102973,7142;104961,7644;102830,4816;104696,3273
11/05/25;10470,10726;104937,9892;103364,7398;104106,3555
12/05/25;104106,9627;105747,4521;100814,4026;10281,29533
13/05/25;102812,4925;104997,4206;10151,50929;104169,8129
14/05/25;10416,73256;104303,5652;102618,2974;103539,4171
15/05/25;10353,88257;104153,6199;101440,8125;103744,6436
16/05/25;103735,6551;104533,4867;103137,4787;1034,892917
17/05/25;103489,2897;103716,949;102659,1771;103191,0855
18/05/25;103186,9556;106597,1681;103142,6046;106446,0106
19/05/25;106430,5327;107068,7224;102112,6855;105606,1815
20/05/25;105605,4091;107307,1139;104206,5158;106791,0897
21/05/25;106791,3124;110724,4642;106127,2346;109678,0763
22/05/25;109673,4919;111970,1681;109285,0724;111673,284
23/05/25;11167,93563;111798,9039;10684,13012;107287,7967
24/05/25;107278,507;109454,5212;106895,2911;107791,1575
25/05/25;107802,2721;109313,3015;10668,33725;109035,387
26/05/25;109023,7783;110376,8815;108735,6419;109440,3684
27/05/25;109440,4095;110744,2078;10760,95567;108994,6422
28/05/25;108992,1725;109298,2886;106812,9299;107802,3245
29/05/25;10779,55706;108910,0492;105374,3999;105641,7607
30/05/25;10564,62077;106308,9485;103685,7883;103998,5722
31/05/25;103994,7152;104927,1046;103136,1135;104638,0913
01/06/25;10463,72967;105884,5443;103826,9556;105652,0986
02/06/25;105649,8096;10595,83134;103727,5471;105881,5339
03/06/25;10588,84735;106813,579;104920,8441;105432,4701
04/06/25;105434,3683;105997,6923;104232,6999;104731,9833
05/06/25;104750,7801;105936,6902;100436,8859;101575,9523
06/06/25;101574,3671;1053,767734;101169,5724;104390,3469
07/06/25;10439,06448;105972,7541;103987,3118;105615,6263
08/06/25;105617,5094;1064,970598;105075,3305;105793,6502
09/06/25;105793,0212;110561,4198;105400,2309;110294,0991
10/06/25;110295,6877;110380,1214;108367,7134;110257,2377
11/06/25;110261,7963;110384,221;108086,3279;108686,6277
12/06/25;108685,9104;10878,06974;105785,6887;105929,0513
13/06/25;105924,5906;106182,546;102822,0258;106090,9664
14/06/25;106108,0852;106203,756;104379,3652;105472,4087
15/06/25;105464,8401;106157,0984;104519,8802;10555,2027
16/06/25;105555,5929;108915,3756;104997,6212;106796,7572
17/06/25;106794,1209;107750,1941;103396,528;104601,1168
18/06/25;104602,0686;105581,8531;103602,2618;104883,3269
19/06/25;104886,7743;105250,8923;103940,7752;104684,286
20/06/25;104681,033;106539,3839;102372,211;103309,6041
21/06/25;103315,0806;10401,57801;100973,0642;102257,4087
22/06/25;102212,0349;103351,6304;98286,20593;100987,1395
23/06/25;100987,4731;106116,8623;9970,5747;105577,772
24/06/25;105571,5178;106316,8286;104740,2421;106045,6321
25/06/25;106047,4032;108168,4003;105881,3894;10736,12608
26/06/25;107375,0706;10830,5543;106666,3498;106960,0033
27/06/25;106954,9233;107772,4715;106449,9941;107088,4302
28/06/25;107090,5489;107567,8816;106883,9733;107327,7032
29/06/25;107327,8224;108526,307;107230,1105;108385,5701
30/06/25;108383,4412;108798,7919;106759,6503;107135,3345
01/07/25;107144,3826;107550,6787;105270,2266;105698,2781
02/07/25;105703,0999;109763,6535;1051,573956;108859,3239
03/07/25;108845,0129;110541,4616;108605,7956;1096,479788
04/07/25;109635,6552;109751,9875;107296,38;108034,339
05/07/25;108015,8392;108381,3402;10784,22751;108231,182
06/07/25;108231,1838;109731,6259;107847,0172;109232,0697
07/07/25;109235,328;10971,02498;107527,0572;10829,98511
08/07/25;108298,229;109198,9716;107499,5565;108950,2755
09/07/25;108950,2755;111925,3769;108357,682;111326,5513
10/07/25;111329,196;116608,7847;11066,07495;11598,72062
11/07/25;115986,2348;118856,4737;115245,6863;117516,9937
12/07/25;117530,7129;118219,9;116977,0237;117435,2301
13/07/25;117432,2008;119449,5719;117265,4379;119116,1175
14/07/25;119115,7875;12309,16128;118959,1968;119849,7057
15/07/25;119853,8485;119935,5604;115765,6867;117777,189
16/07/25;117777,189;120065,5187;117064,8216;11873,8506
17/07/25;11873,8506;120999,6072;117508,216;119289,8422
18/07/25;119284,1118;120851,9178;116925,9812;118003,2245
19/07/25;117998,1274;118541,4017;117388,4107;117939,9787
20/07/25;117944,1092;118865,0341;116550,1361;117300,7857
